,ID,Class
2657,4257,air_conditioner
2658,4260,dog_bark
2659,4262,street_music
2660,4263,dog_bark
2661,4265,dog_bark
2662,4267,engine_idling
2663,4272,air_conditioner
2664,4273,gun_shot
2665,4274,engine_idling
2666,4277,dog_bark
2667,4278,children_playing
2668,4279,drilling
2669,4281,siren
2670,4285,air_conditioner
2671,4286,children_playing
2672,4287,drilling
2673,4288,drilling
2674,4289,jackhammer
2675,4290,children_playing
2676,4291,drilling
2677,4293,jackhammer
2678,4297,street_music
2679,4299,children_playing
2680,4301,air_conditioner
2681,4303,car_horn
2682,4307,engine_idling
2683,4311,children_playing
2684,4313,street_music
2685,4314,engine_idling
2686,4316,jackhammer
2687,4317,children_playing
2688,4319,jackhammer
2689,4320,children_playing
2690,4323,siren
2691,4324,dog_bark
2692,4326,air_conditioner
2693,4327,street_music
2694,4328,street_music
2695,4331,drilling
2696,4333,dog_bark
2697,4335,jackhammer
2698,4337,children_playing
2699,4338,jackhammer
2700,4341,dog_bark
2701,4346,drilling
2702,4349,gun_shot
2703,4350,jackhammer
2704,4351,siren
2705,4352,engine_idling
2706,4353,air_conditioner
2707,4356,engine_idling
2708,4358,air_conditioner
2709,4359,drilling
2710,4361,engine_idling
2711,4362,children_playing
2712,4363,air_conditioner
2713,4364,car_horn
2714,4365,jackhammer
2715,4366,children_playing
2716,4367,engine_idling
2717,4369,car_horn
2718,4371,children_playing
2719,4372,jackhammer
2720,4374,siren
2721,4375,dog_bark
2722,4378,air_conditioner
2723,4379,engine_idling
2724,4381,street_music
2725,4382,street_music
2726,4384,siren
2727,4386,siren
2728,4389,jackhammer
2729,4390,jackhammer
2730,4392,dog_bark
2731,4393,dog_bark
2732,4394,children_playing
2733,4396,siren
2734,4397,gun_shot
2735,4400,air_conditioner
2736,4401,air_conditioner
2737,4406,jackhammer
2738,4408,gun_shot
2739,4411,engine_idling
2740,4412,dog_bark
2741,4413,dog_bark
2742,4415,siren
2743,4416,car_horn
2744,4417,car_horn
2745,4418,drilling
2746,4420,engine_idling
2747,4422,jackhammer
2748,4424,street_music
2749,4425,drilling
2750,4426,gun_shot
2751,4427,street_music
2752,4428,dog_bark
2753,4429,car_horn
2754,4430,street_music
2755,4431,siren
2756,4432,siren
2757,4433,siren
2758,4436,drilling
2759,4437,gun_shot
2760,4438,street_music
2761,4439,engine_idling
2762,4440,car_horn
2763,4442,gun_shot
2764,4443,jackhammer
2765,4444,jackhammer
2766,4446,street_music
2767,4449,air_conditioner
2768,4450,air_conditioner
2769,4451,siren
2770,4453,dog_bark
2771,4454,children_playing
2772,4456,air_conditioner
2773,4458,jackhammer
2774,4459,car_horn
2775,4461,engine_idling
2776,4462,jackhammer
2777,4463,jackhammer
2778,4464,air_conditioner
2779,4467,drilling
2780,4472,siren
2781,4473,siren
2782,4474,jackhammer
2783,4475,siren
2784,4476,siren
2785,4480,siren
2786,4481,car_horn
2787,4482,street_music
2788,4483,car_horn
2789,4485,jackhammer
2790,4486,street_music
2791,4487,siren
2792,4490,air_conditioner
2793,4491,jackhammer
2794,4492,drilling
2795,4493,siren
2796,4498,air_conditioner
2797,4499,children_playing
2798,4500,siren
2799,4502,children_playing
2800,4503,children_playing
2801,4504,children_playing
2802,4506,jackhammer
2803,4509,air_conditioner
2804,4510,engine_idling
2805,4511,jackhammer
2806,4513,gun_shot
2807,4514,jackhammer
2808,4515,street_music
2809,4521,drilling
2810,4522,dog_bark
2811,4523,siren
2812,4525,drilling
2813,4526,air_conditioner
2814,4527,children_playing
2815,4528,air_conditioner
2816,4529,air_conditioner
2817,4530,children_playing
2818,4531,street_music
2819,4532,siren
2820,4534,engine_idling
2821,4535,air_conditioner
2822,4536,street_music
2823,4539,jackhammer
2824,4540,drilling
2825,4541,siren
2826,4542,drilling
2827,4545,children_playing
2828,4547,air_conditioner
2829,4549,engine_idling
2830,4554,siren
2831,4556,car_horn
2832,4557,jackhammer
2833,4559,siren
2834,4561,dog_bark
2835,4562,engine_idling
2836,4563,drilling
2837,4566,children_playing
2838,4568,dog_bark
2839,4569,dog_bark
2840,4570,drilling
2841,4571,drilling
2842,4572,drilling
2843,4573,air_conditioner
2844,4574,children_playing
2845,4575,jackhammer
2846,4578,siren
2847,4581,jackhammer
2848,4583,dog_bark
2849,4584,air_conditioner
2850,4585,air_conditioner
2851,4589,air_conditioner
2852,4592,drilling
2853,4595,dog_bark
2854,4598,drilling
2855,4599,street_music
2856,4601,siren
2857,4602,engine_idling
2858,4604,car_horn
2859,4607,car_horn
2860,4609,children_playing
2861,4610,air_conditioner
2862,4611,dog_bark
2863,4612,air_conditioner
2864,4613,jackhammer
2865,4614,siren
2866,4616,dog_bark
2867,4617,jackhammer
2868,4618,engine_idling
2869,4619,drilling
2870,4622,dog_bark
2871,4623,air_conditioner
2872,4625,car_horn
2873,4628,dog_bark
2874,4629,engine_idling
2875,4630,dog_bark
2876,4632,dog_bark
2877,4633,air_conditioner
2878,4634,air_conditioner
2879,4635,air_conditioner
2880,4636,engine_idling
2881,4637,air_conditioner
2882,4640,children_playing
2883,4641,car_horn
2884,4643,siren
2885,4645,dog_bark
2886,4646,street_music
2887,4647,street_music
2888,4648,street_music
2889,4650,children_playing
2890,4651,dog_bark
2891,4652,siren
2892,4653,siren
2893,4655,dog_bark
2894,4657,children_playing
2895,4658,engine_idling
2896,4659,engine_idling
2897,4661,street_music
2898,4662,jackhammer
2899,4663,dog_bark
2900,4665,car_horn
2901,4666,engine_idling
2902,4667,jackhammer
2903,4668,air_conditioner
2904,4669,street_music
2905,4672,street_music
2906,4674,dog_bark
2907,4676,children_playing
2908,4677,jackhammer
2909,4679,air_conditioner
2910,4680,drilling
2911,4682,jackhammer
2912,4683,dog_bark
2913,4684,siren
2914,4685,jackhammer
2915,4686,air_conditioner
2916,4688,engine_idling
2917,4690,dog_bark
2918,4692,engine_idling
2919,4693,drilling
2920,4695,street_music
2921,4697,jackhammer
2922,4698,street_music
2923,4702,drilling
2924,4703,car_horn
2925,4704,dog_bark
2926,4705,jackhammer
2927,4707,siren
2928,4708,dog_bark
2929,4714,engine_idling
2930,4715,dog_bark
2931,4716,gun_shot
2932,4718,engine_idling
2933,4721,car_horn
2934,4722,street_music
2935,4723,engine_idling
2936,4724,street_music
2937,4725,engine_idling
2938,4726,drilling
2939,4728,air_conditioner
2940,4729,jackhammer
2941,4730,air_conditioner
2942,4732,siren
2943,4733,air_conditioner
2944,4735,siren
2945,4736,drilling
2946,4737,children_playing
2947,4739,jackhammer
2948,4740,air_conditioner
2949,4741,drilling
2950,4742,car_horn
2951,4743,air_conditioner
2952,4745,air_conditioner
2953,4746,jackhammer
2954,4747,drilling
2955,4748,children_playing
2956,4749,air_conditioner
2957,4750,car_horn
2958,4752,drilling
2959,4753,street_music
2960,4754,air_conditioner
2961,4755,drilling
2962,4756,jackhammer
2963,4758,street_music
2964,4759,engine_idling
2965,4762,dog_bark
2966,4763,car_horn
2967,4764,jackhammer
2968,4766,street_music
2969,4767,drilling
2970,4769,children_playing
2971,4770,air_conditioner
2972,4775,children_playing
2973,4776,siren
2974,4778,air_conditioner
2975,4781,engine_idling
2976,4783,engine_idling
2977,4784,air_conditioner
2978,4785,street_music
2979,4786,dog_bark
2980,4787,air_conditioner
2981,4788,children_playing
2982,4789,children_playing
2983,4790,street_music
2984,4791,engine_idling
2985,4792,children_playing
2986,4793,drilling
2987,4794,air_conditioner
2988,4795,children_playing
2989,4796,dog_bark
2990,4799,siren
2991,4800,air_conditioner
2992,4801,engine_idling
2993,4803,children_playing
2994,4804,dog_bark
2995,4805,engine_idling
2996,4806,air_conditioner
2997,4807,street_music
2998,4810,engine_idling
2999,4820,drilling
3000,4821,air_conditioner
3001,4822,drilling
3002,4823,drilling
3003,4824,jackhammer
3004,4826,children_playing
3005,4827,street_music
3006,4828,drilling
3007,4829,jackhammer
3008,4830,gun_shot
3009,4832,drilling
3010,4833,drilling
3011,4834,drilling
3012,4835,drilling
3013,4836,children_playing
3014,4837,siren
3015,4839,engine_idling
3016,4840,air_conditioner
3017,4842,jackhammer
3018,4843,jackhammer
3019,4844,air_conditioner
3020,4846,air_conditioner
3021,4847,car_horn
3022,4851,air_conditioner
3023,4852,air_conditioner
3024,4853,air_conditioner
3025,4854,engine_idling
3026,4857,siren
3027,4858,children_playing
3028,4860,gun_shot
3029,4861,siren
3030,4863,dog_bark
3031,4864,drilling
3032,4866,street_music
3033,4867,street_music
3034,4870,dog_bark
3035,4873,engine_idling
3036,4877,engine_idling
3037,4879,engine_idling
3038,4880,dog_bark
3039,4881,jackhammer
3040,4883,car_horn
3041,4884,street_music
3042,4886,dog_bark
3043,4887,dog_bark
3044,4888,street_music
3045,4889,drilling
3046,4890,jackhammer
3047,4894,dog_bark
3048,4895,dog_bark
3049,4896,drilling
3050,4899,jackhammer
3051,4900,drilling
3052,4902,street_music
3053,4903,dog_bark
3054,4904,children_playing
3055,4905,children_playing
3056,4906,drilling
3057,4907,children_playing
3058,4909,air_conditioner
3059,4911,drilling
3060,4912,siren
3061,4913,street_music
3062,4914,street_music
3063,4916,dog_bark
3064,4917,air_conditioner
3065,4918,siren
3066,4919,air_conditioner
3067,4920,drilling
3068,4921,dog_bark
3069,4923,gun_shot
3070,4924,air_conditioner
3071,4925,street_music
3072,4926,siren
3073,4927,car_horn
3074,4928,air_conditioner
3075,4931,air_conditioner
3076,4934,car_horn
3077,4937,children_playing
3078,4938,air_conditioner
3079,4940,jackhammer
3080,4942,children_playing
3081,4943,gun_shot
3082,4945,jackhammer
3083,4947,children_playing
3084,4948,jackhammer
3085,4950,dog_bark
3086,4952,drilling
3087,4953,gun_shot
3088,4956,children_playing
3089,4959,drilling
3090,4960,children_playing
3091,4961,street_music
3092,4962,street_music
3093,4963,engine_idling
3094,4964,jackhammer
3095,4965,drilling
3096,4966,children_playing
3097,4968,drilling
3098,4970,air_conditioner
3099,4972,air_conditioner
3100,4973,drilling
3101,4974,dog_bark
3102,4976,siren
3103,4984,air_conditioner
3104,4985,car_horn
3105,4986,car_horn
3106,4988,air_conditioner
3107,4989,engine_idling
3108,4990,dog_bark
3109,4991,air_conditioner
3110,4992,children_playing
3111,4993,car_horn
3112,4994,gun_shot
3113,4996,children_playing
3114,4997,drilling
3115,5001,drilling
3116,5002,dog_bark
3117,5003,siren
3118,5004,siren
3119,5005,siren
3120,5010,siren
3121,5011,engine_idling
3122,5013,dog_bark
3123,5017,gun_shot
3124,5019,children_playing
3125,5021,street_music
3126,5022,street_music
3127,5023,drilling
3128,5025,street_music
3129,5028,dog_bark
3130,5029,children_playing
3131,5031,siren
3132,5032,air_conditioner
3133,5033,jackhammer
3134,5034,drilling
3135,5035,jackhammer
3136,5037,dog_bark
3137,5038,jackhammer
3138,5040,engine_idling
3139,5042,street_music
3140,5043,dog_bark
3141,5044,car_horn
3142,5045,jackhammer
3143,5046,children_playing
3144,5049,engine_idling
3145,5051,drilling
3146,5052,children_playing
3147,5055,children_playing
3148,5057,jackhammer
3149,5058,children_playing
3150,5059,dog_bark
3151,5060,air_conditioner
3152,5063,siren
3153,5064,drilling
3154,5065,dog_bark
3155,5067,siren
3156,5068,dog_bark
3157,5069,siren
3158,5071,car_horn
3159,5072,air_conditioner
3160,5073,street_music
3161,5074,engine_idling
3162,5075,dog_bark
3163,5076,air_conditioner
3164,5077,jackhammer
3165,5081,street_music
3166,5082,jackhammer
3167,5084,drilling
3168,5085,children_playing
3169,5088,street_music
3170,5089,children_playing
3171,5092,drilling
3172,5094,siren
3173,5095,siren
3174,5096,drilling
3175,5099,siren
3176,5100,air_conditioner
3177,5103,engine_idling
3178,5106,jackhammer
3179,5107,car_horn
3180,5109,street_music
3181,5110,jackhammer
3182,5112,drilling
3183,5114,children_playing
3184,5117,street_music
3185,5118,jackhammer
3186,5119,drilling
3187,5121,children_playing
3188,5122,children_playing
3189,5125,street_music
3190,5127,children_playing
3191,5128,dog_bark
3192,5129,engine_idling
3193,5130,air_conditioner
3194,5132,car_horn
3195,5133,siren
3196,5134,jackhammer
3197,5135,drilling
3198,5138,children_playing
3199,5140,dog_bark
3200,5141,engine_idling
3201,5142,siren
3202,5146,children_playing
3203,5147,dog_bark
3204,5148,jackhammer
3205,5149,street_music
3206,5151,drilling
3207,5154,street_music
3208,5157,children_playing
3209,5158,gun_shot
3210,5159,children_playing
3211,5165,engine_idling
3212,5169,dog_bark
3213,5171,street_music
3214,5172,gun_shot
3215,5173,air_conditioner
3216,5174,air_conditioner
3217,5175,children_playing
3218,5176,car_horn
3219,5177,engine_idling
3220,5178,car_horn
3221,5180,jackhammer
3222,5181,dog_bark
3223,5183,jackhammer
3224,5186,street_music
3225,5188,jackhammer
3226,5189,jackhammer
3227,5190,jackhammer
3228,5191,children_playing
3229,5195,air_conditioner
3230,5196,children_playing
3231,5198,drilling
3232,5199,air_conditioner
3233,5200,jackhammer
3234,5201,engine_idling
3235,5202,street_music
3236,5205,jackhammer
3237,5206,dog_bark
3238,5209,street_music
3239,5210,drilling
3240,5211,engine_idling
3241,5214,siren
3242,5216,air_conditioner
3243,5217,air_conditioner
3244,5218,siren
3245,5219,car_horn
3246,5221,drilling
3247,5223,jackhammer
3248,5225,dog_bark
3249,5226,jackhammer
3250,5227,dog_bark
3251,5228,drilling
3252,5233,jackhammer
3253,5234,siren
3254,5236,car_horn
3255,5237,street_music
3256,5239,jackhammer
3257,5241,dog_bark
3258,5243,jackhammer
3259,5244,engine_idling
3260,5246,street_music
3261,5247,jackhammer
3262,5248,jackhammer
3263,5251,street_music
3264,5253,drilling
3265,5255,drilling
3266,5257,engine_idling
3267,5259,air_conditioner
3268,5262,engine_idling
3269,5263,children_playing
3270,5264,air_conditioner
3271,5265,siren
3272,5266,children_playing
3273,5268,jackhammer
3274,5270,drilling
3275,5271,gun_shot
3276,5272,drilling
3277,5277,jackhammer
3278,5278,jackhammer
3279,5279,street_music
3280,5281,drilling
3281,5283,engine_idling
3282,5284,siren
3283,5289,street_music
3284,5290,engine_idling
3285,5291,car_horn
3286,5292,air_conditioner
3287,5294,street_music
3288,5297,dog_bark
3289,5299,car_horn
3290,5302,jackhammer
3291,5304,jackhammer
3292,5307,engine_idling
3293,5308,engine_idling
3294,5309,children_playing
3295,5310,dog_bark
3296,5312,car_horn
3297,5313,gun_shot
3298,5314,siren
3299,5315,engine_idling
3300,5316,jackhammer
3301,5319,street_music
3302,5320,street_music
3303,5321,siren
3304,5322,gun_shot
3305,5323,air_conditioner
3306,5324,children_playing
3307,5326,dog_bark
3308,5328,dog_bark
3309,5329,dog_bark
3310,5331,street_music
3311,5333,air_conditioner
3312,5336,engine_idling
3313,5338,jackhammer
3314,5340,street_music
3315,5343,car_horn
3316,5344,air_conditioner
3317,5345,drilling
3318,5347,air_conditioner
3319,5348,dog_bark
3320,5350,jackhammer
3321,5351,air_conditioner
3322,5352,siren
3323,5353,gun_shot
3324,5356,jackhammer
3325,5357,drilling
3326,5359,jackhammer
3327,5360,dog_bark
3328,5361,dog_bark
3329,5364,dog_bark
3330,5369,street_music
3331,5370,drilling
3332,5371,car_horn
3333,5373,car_horn
3334,5374,jackhammer
3335,5376,dog_bark
3336,5378,gun_shot
3337,5380,siren
3338,5382,drilling
3339,5384,engine_idling
3340,5385,dog_bark
3341,5389,engine_idling
3342,5390,engine_idling
3343,5391,street_music
3344,5394,air_conditioner
3345,5395,siren
3346,5397,engine_idling
3347,5398,air_conditioner
3348,5400,car_horn
3349,5403,jackhammer
3350,5405,gun_shot
3351,5406,air_conditioner
3352,5407,children_playing
3353,5409,gun_shot
3354,5411,street_music
3355,5412,jackhammer
3356,5414,dog_bark
3357,5415,children_playing
3358,5416,engine_idling
3359,5417,drilling
3360,5418,street_music
3361,5423,drilling
3362,5426,car_horn
3363,5427,siren
3364,5429,street_music
3365,5432,air_conditioner
3366,5433,drilling
3367,5435,street_music
3368,5436,children_playing
3369,5437,engine_idling
3370,5438,street_music
3371,5441,jackhammer
3372,5444,siren
3373,5445,siren
3374,5447,air_conditioner
3375,5448,car_horn
3376,5452,jackhammer
3377,5456,siren
3378,5459,air_conditioner
3379,5460,car_horn
3380,5461,siren
3381,5465,engine_idling
3382,5466,engine_idling
3383,5472,air_conditioner
3384,5473,air_conditioner
3385,5476,street_music
3386,5477,siren
3387,5480,siren
3388,5481,dog_bark
3389,5483,street_music
3390,5486,air_conditioner
3391,5487,children_playing
3392,5488,children_playing
3393,5489,siren
3394,5492,drilling
3395,5493,air_conditioner
3396,5494,jackhammer
3397,5495,siren
3398,5497,car_horn
3399,5498,engine_idling
3400,5499,street_music
3401,5503,engine_idling
3402,5504,jackhammer
3403,5505,siren
3404,5507,gun_shot
3405,5508,air_conditioner
3406,5509,street_music
3407,5511,air_conditioner
3408,5512,siren
3409,5513,gun_shot
3410,5514,dog_bark
3411,5515,car_horn
3412,5518,engine_idling
3413,5519,engine_idling
3414,5521,street_music
3415,5522,engine_idling
3416,5523,street_music
3417,5524,car_horn
3418,5526,air_conditioner
3419,5528,drilling
3420,5530,dog_bark
3421,5533,street_music
3422,5534,children_playing
3423,5535,jackhammer
3424,5537,children_playing
3425,5540,engine_idling
3426,5542,air_conditioner
3427,5543,street_music
3428,5544,children_playing
3429,5545,children_playing
3430,5546,dog_bark
3431,5547,siren
3432,5548,children_playing
3433,5553,gun_shot
3434,5554,siren
3435,5556,children_playing
3436,5557,drilling
3437,5558,siren
3438,5559,air_conditioner
3439,5560,children_playing
3440,5561,jackhammer
3441,5562,children_playing
3442,5564,engine_idling
3443,5565,air_conditioner
3444,5566,children_playing
3445,5570,drilling
3446,5571,air_conditioner
3447,5572,engine_idling
3448,5574,car_horn
3449,5577,dog_bark
3450,5582,engine_idling
3451,5583,jackhammer
3452,5585,gun_shot
3453,5586,jackhammer
3454,5587,car_horn
3455,5588,dog_bark
3456,5589,car_horn
3457,5592,drilling
3458,5594,siren
3459,5597,jackhammer
3460,5598,siren
3461,5599,children_playing
3462,5600,drilling
3463,5601,engine_idling
3464,5605,car_horn
3465,5607,engine_idling
3466,5609,children_playing
3467,5610,dog_bark
3468,5611,street_music
3469,5612,jackhammer
3470,5613,siren
3471,5614,drilling
3472,5615,gun_shot
3473,5616,air_conditioner
3474,5619,air_conditioner
3475,5623,drilling
3476,5624,children_playing
3477,5625,engine_idling
3478,5626,children_playing
3479,5627,engine_idling
3480,5628,drilling
3481,5631,engine_idling
3482,5634,car_horn
3483,5635,jackhammer
3484,5637,siren
3485,5638,siren
3486,5639,dog_bark
3487,5640,jackhammer
3488,5641,gun_shot
3489,5642,street_music
3490,5644,dog_bark
3491,5645,dog_bark
3492,5649,gun_shot
3493,5650,jackhammer
3494,5652,street_music
3495,5653,drilling
3496,5654,car_horn
3497,5655,jackhammer
3498,5658,siren
3499,5659,engine_idling
3500,5660,dog_bark
3501,5661,children_playing
3502,5662,drilling
3503,5663,siren
3504,5664,air_conditioner
3505,5668,air_conditioner
3506,5669,car_horn
3507,5670,gun_shot
3508,5671,jackhammer
3509,5672,dog_bark
3510,5673,air_conditioner
3511,5676,street_music
3512,5678,air_conditioner
3513,5680,jackhammer
3514,5681,children_playing
3515,5682,engine_idling
3516,5683,dog_bark
3517,5684,street_music
3518,5687,car_horn
3519,5689,street_music
3520,5690,dog_bark
3521,5691,air_conditioner
3522,5692,jackhammer
3523,5695,drilling
3524,5697,siren
3525,5698,gun_shot
3526,5699,air_conditioner
3527,5701,siren
3528,5702,air_conditioner
3529,5704,street_music
3530,5705,drilling
3531,5706,street_music
3532,5707,jackhammer
3533,5709,siren
3534,5710,dog_bark
3535,5711,jackhammer
3536,5712,jackhammer
3537,5713,car_horn
3538,5714,children_playing
3539,5715,drilling
3540,5716,jackhammer
3541,5719,jackhammer
3542,5721,dog_bark
3543,5722,jackhammer
3544,5723,drilling
3545,5724,dog_bark
3546,5725,drilling
3547,5726,engine_idling
3548,5730,air_conditioner
3549,5731,engine_idling
3550,5732,engine_idling
3551,5733,children_playing
3552,5734,children_playing
3553,5735,children_playing
3554,5736,jackhammer
3555,5739,car_horn
3556,5740,jackhammer
3557,5741,children_playing
3558,5742,engine_idling
3559,5744,siren
3560,5745,dog_bark
3561,5746,gun_shot
3562,5750,street_music
3563,5751,engine_idling
3564,5755,jackhammer
3565,5757,children_playing
3566,5758,car_horn
3567,5760,air_conditioner
3568,5761,street_music
3569,5762,gun_shot
3570,5763,children_playing
3571,5764,jackhammer
3572,5765,car_horn
3573,5767,street_music
3574,5768,jackhammer
3575,5769,drilling
3576,5770,jackhammer
3577,5771,street_music
3578,5772,siren
3579,5773,jackhammer
3580,5774,engine_idling
3581,5778,street_music
3582,5780,dog_bark
3583,5783,car_horn
3584,5784,engine_idling
3585,5786,children_playing
3586,5788,drilling
3587,5790,air_conditioner
3588,5791,engine_idling
3589,5796,gun_shot
3590,5799,siren
3591,5800,jackhammer
3592,5802,siren
3593,5806,jackhammer
3594,5808,children_playing
3595,5813,engine_idling
3596,5815,car_horn
3597,5816,air_conditioner
3598,5817,gun_shot
3599,5818,dog_bark
3600,5820,drilling
3601,5822,drilling
3602,5824,siren
3603,5825,children_playing
3604,5826,siren
3605,5827,jackhammer
3606,5829,jackhammer
3607,5832,engine_idling
3608,5833,car_horn
3609,5835,air_conditioner
3610,5837,children_playing
3611,5840,siren
3612,5841,children_playing
3613,5842,car_horn
3614,5844,children_playing
3615,5847,dog_bark
3616,5848,street_music
3617,5850,air_conditioner
3618,5851,gun_shot
3619,5852,engine_idling
3620,5854,dog_bark
3621,5856,children_playing
3622,5857,street_music
3623,5858,children_playing
3624,5859,children_playing
3625,5862,dog_bark
3626,5863,children_playing
3627,5864,jackhammer
3628,5865,car_horn
3629,5867,engine_idling
3630,5869,jackhammer
3631,5870,jackhammer
3632,5871,street_music
3633,5874,children_playing
3634,5876,air_conditioner
3635,5877,jackhammer
3636,5879,engine_idling
3637,5881,engine_idling
3638,5882,engine_idling
3639,5886,jackhammer
3640,5887,air_conditioner
3641,5888,dog_bark
3642,5889,engine_idling
3643,5890,dog_bark
3644,5891,engine_idling
3645,5892,siren
3646,5893,children_playing
3647,5897,children_playing
3648,5900,jackhammer
3649,5901,air_conditioner
3650,5902,children_playing
3651,5903,drilling
3652,5904,air_conditioner
3653,5906,dog_bark
3654,5907,dog_bark
3655,5908,siren
3656,5909,siren
3657,5912,dog_bark
3658,5914,dog_bark
3659,5915,drilling
3660,5917,children_playing
3661,5918,street_music
3662,5921,engine_idling
3663,5922,children_playing
3664,5925,street_music
3665,5926,street_music
3666,5927,dog_bark
3667,5928,jackhammer
3668,5932,street_music
3669,5933,dog_bark
3670,5934,engine_idling
3671,5936,siren
3672,5937,siren
3673,5940,street_music
3674,5941,engine_idling
3675,5942,children_playing
3676,5943,dog_bark
3677,5944,dog_bark
3678,5947,jackhammer
3679,5948,dog_bark
3680,5949,car_horn
3681,5950,engine_idling
3682,5951,jackhammer
3683,5952,dog_bark
3684,5953,drilling
3685,5954,jackhammer
3686,5957,jackhammer
3687,5960,street_music
3688,5962,dog_bark
3689,5963,dog_bark
3690,5964,drilling
3691,5966,siren
3692,5968,street_music
3693,5976,jackhammer
3694,5977,street_music
3695,5980,air_conditioner
3696,5982,jackhammer
3697,5983,dog_bark
3698,5984,children_playing
3699,5985,drilling
3700,5988,engine_idling
3701,5989,dog_bark
3702,5990,drilling
3703,5992,dog_bark
3704,5994,jackhammer
3705,5995,gun_shot
3706,5996,dog_bark
3707,5997,children_playing
3708,5999,drilling
3709,6001,street_music
3710,6002,jackhammer
3711,6003,dog_bark
3712,6004,siren
3713,6005,engine_idling
3714,6007,jackhammer
3715,6009,drilling
3716,6010,air_conditioner
3717,6012,gun_shot
3718,6013,street_music
3719,6014,drilling
3720,6015,engine_idling
3721,6016,siren
3722,6017,street_music
3723,6019,engine_idling
3724,6020,engine_idling
3725,6021,jackhammer
3726,6022,jackhammer
3727,6023,siren
3728,6025,street_music
3729,6026,gun_shot
3730,6027,gun_shot
3731,6029,jackhammer
3732,6030,air_conditioner
3733,6031,siren
3734,6033,children_playing
3735,6034,jackhammer
3736,6035,drilling
3737,6040,dog_bark
3738,6041,jackhammer
3739,6046,car_horn
3740,6047,jackhammer
3741,6049,dog_bark
3742,6050,air_conditioner
3743,6051,gun_shot
3744,6053,jackhammer
3745,6054,car_horn
3746,6055,engine_idling
3747,6056,jackhammer
3748,6059,dog_bark
3749,6061,street_music
3750,6063,drilling
3751,6066,air_conditioner
3752,6068,street_music
3753,6070,gun_shot
3754,6072,jackhammer
3755,6074,drilling
3756,6077,siren
3757,6079,air_conditioner
3758,6080,air_conditioner
3759,6081,jackhammer
3760,6082,car_horn
3761,6083,air_conditioner
3762,6085,engine_idling
3763,6086,siren
3764,6087,dog_bark
3765,6088,dog_bark
3766,6089,siren
3767,6091,dog_bark
3768,6092,drilling
3769,6094,street_music
3770,6095,engine_idling
3771,6096,children_playing
3772,6098,dog_bark
3773,6099,jackhammer
3774,6100,engine_idling
3775,6101,children_playing
3776,6103,siren
3777,6104,siren
3778,6107,jackhammer
3779,6108,engine_idling
3780,6109,street_music
3781,6115,drilling
3782,6116,children_playing
3783,6117,jackhammer
3784,6118,jackhammer
3785,6119,drilling
3786,6120,dog_bark
3787,6121,gun_shot
3788,6123,dog_bark
3789,6129,children_playing
3790,6130,siren
3791,6131,air_conditioner
3792,6132,drilling
3793,6133,air_conditioner
3794,6134,engine_idling
3795,6136,children_playing
3796,6137,siren
3797,6138,drilling
3798,6139,dog_bark
3799,6140,dog_bark
3800,6141,gun_shot
3801,6142,engine_idling
3802,6144,children_playing
3803,6145,siren
3804,6149,siren
3805,6151,engine_idling
3806,6152,engine_idling
3807,6153,car_horn
3808,6154,street_music
3809,6156,siren
3810,6158,street_music
3811,6159,jackhammer
3812,6160,street_music
3813,6161,dog_bark
3814,6162,siren
3815,6163,car_horn
3816,6165,children_playing
3817,6169,dog_bark
3818,6170,children_playing
3819,6171,gun_shot
3820,6172,car_horn
3821,6173,drilling
3822,6174,drilling
3823,6175,children_playing
3824,6177,drilling
3825,6179,engine_idling
3826,6180,jackhammer
3827,6181,jackhammer
3828,6183,children_playing
3829,6187,engine_idling
3830,6188,street_music
3831,6189,siren
3832,6191,jackhammer
3833,6193,jackhammer
3834,6194,jackhammer
3835,6196,drilling
3836,6197,engine_idling
3837,6198,siren
3838,6204,dog_bark
3839,6205,engine_idling
3840,6206,gun_shot
3841,6210,drilling
3842,6211,children_playing
3843,6212,dog_bark
3844,6213,siren
3845,6214,air_conditioner
3846,6215,children_playing
3847,6217,children_playing
3848,6219,siren
3849,6220,street_music
3850,6222,car_horn
3851,6224,siren
3852,6227,engine_idling
3853,6229,air_conditioner
3854,6230,engine_idling
3855,6232,siren
3856,6234,air_conditioner
3857,6235,car_horn
3858,6239,engine_idling
3859,6241,children_playing
3860,6243,jackhammer
3861,6244,dog_bark
3862,6245,drilling
3863,6247,dog_bark
3864,6248,gun_shot
3865,6249,engine_idling
3866,6255,car_horn
3867,6256,car_horn
3868,6258,dog_bark
3869,6259,jackhammer
3870,6260,children_playing
3871,6262,dog_bark
3872,6263,jackhammer
3873,6265,air_conditioner
3874,6266,street_music
3875,6268,dog_bark
3876,6270,siren
3877,6271,drilling
3878,6272,engine_idling
3879,6274,children_playing
3880,6278,dog_bark
3881,6279,engine_idling
3882,6282,jackhammer
3883,6283,engine_idling
3884,6284,street_music
3885,6286,gun_shot
3886,6287,street_music
3887,6288,air_conditioner
3888,6290,drilling
3889,6291,engine_idling
3890,6292,children_playing
3891,6293,engine_idling
3892,6294,drilling
3893,6295,street_music
3894,6296,drilling
3895,6297,siren
3896,6298,children_playing
3897,6300,siren
3898,6304,dog_bark
3899,6305,air_conditioner
3900,6308,jackhammer
3901,6309,children_playing
3902,6310,dog_bark
3903,6311,jackhammer
